Component_Type,Manufacturer,Model,Spec_1,Spec_2,Spec_3,Year,Month,Day,Week,Merchant,Region_Code,Currency,Price_USD,Price_Original
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,7,22,30,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,7,26,31,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,7,28,31,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,5,32,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,8,33,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,19,34,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,22,35,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,26,35,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,27,35,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,8,28,35,Newegg Marketplace,us,USD,137.29,137.29
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,9,4,36,Newegg Marketplace,us,USD,136.47,136.47
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,9,8,37,Newegg Marketplace,us,USD,135.85,135.85
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,9,16,38,Newegg Marketplace,us,USD,136.05,136.05
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,10,9,41,Newegg Marketplace,us,USD,136.67,136.67
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,8,46,Newegg Marketplace,us,USD,136.67,136.67
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,9,46,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,11,46,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,20,47,Newegg Marketplace,us,USD,136.67,136.67
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,23,48,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,25,48,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,11,26,48,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2016,12,6,50,Newegg,us,USD,128.98,128.98
CPU,AMD,Amd A10-6700,Amd A-Series,4.0,AMD Socket FM2,2017,1,20,4,Newegg Marketplace,us,USD,136.67,136.67
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,5,13,20,OutletPC,us,USD,119.98,119.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,5,26,22,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,5,31,23,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,6,4,23,OutletPC,us,USD,119.98,119.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,6,7,24,OutletPC,us,USD,119.98,119.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,7,8,28,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,7,13,29,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,7,28,31,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,7,29,31,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,4,32,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,5,32,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,10,33,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,12,33,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,19,34,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,19,34,Newegg Marketplace,us,USD,147.46,147.46
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,24,35,Newegg Marketplace,us,USD,147.46,147.46
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,8,27,35,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,9,4,36,Newegg Marketplace,us,USD,147.46,147.46
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,9,8,37,Newegg Marketplace,us,USD,140.92,140.92
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,9,10,37,Newegg Marketplace,us,USD,140.92,140.92
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,9,15,38,Newegg,us,USD,141.98,141.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,9,17,38,Newegg Marketplace,us,USD,147.46,147.46
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,10,3,41,Newegg,us,USD,144.98,144.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,10,5,41,Newegg Marketplace,us,USD,145.67,145.67
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,10,6,41,Newegg Marketplace,us,USD,147.46,147.46
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,10,20,43,Newegg,us,USD,144.98,144.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,10,30,44,Newegg Marketplace,us,USD,148.07,148.07
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,5,45,Newegg Marketplace,us,USD,146.65,146.65
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,7,46,Newegg Marketplace,us,USD,146.505,146.505
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,9,46,Newegg Marketplace,us,USD,146.22,146.22
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,11,46,Newegg,us,USD,144.98,144.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,12,46,Newegg,us,USD,145.98,145.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,21,48,Newegg,us,USD,146.98,146.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2016,11,22,48,Newegg Marketplace,us,USD,146.22,146.22
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,1,7,2,Newegg,us,USD,146.98,146.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,2,15,8,Newegg,us,USD,146.98,146.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,2,21,9,Newegg,us,USD,146.98,146.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,2,24,9,Newegg Marketplace,us,USD,140.92,140.92
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,3,3,10,Newegg Marketplace,us,USD,140.92,140.92
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,3,31,14,Newegg,us,USD,146.98,146.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,1,14,Newegg Marketplace,us,USD,150.13,150.13
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,2,14,Newegg Marketplace,us,USD,150.13,150.13
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,5,15,Newegg,us,USD,141.98,141.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,13,16,Newegg,us,USD,141.98,141.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,14,16,Newegg,us,USD,141.98,141.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,15,16,Newegg Marketplace,us,USD,146.77,146.77
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,16,16,Newegg,us,USD,141.98,141.98
CPU,AMD,Amd A10-6790K,Amd A-Series,4.0,AMD Socket FM2,2017,4,16,16,Newegg Marketplace,us,USD,146.77,146.77
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,4,10,15,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,4,10,15,OutletPC,us,USD,121.89,121.89
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,4,10,15,SuperBiiz,us,USD,121.99,121.99
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,5,1,18,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,5,20,21,OutletPC,us,USD,121.89,121.89
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,5,26,22,OutletPC,us,USD,121.89,121.89
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,6,4,23,OutletPC,us,USD,121.89,121.89
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,6,15,25,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,6,16,25,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,1,27,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,2,27,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,6,28,OutletPC,us,USD,121.89,121.89
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,12,29,OutletPC,us,USD,121.98,121.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,14,29,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,22,30,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,28,31,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,7,29,31,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,5,32,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,10,33,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,12,33,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,18,34,OutletPC,us,USD,121.88,121.88
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,19,34,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,19,34,Newegg Marketplace,us,USD,147.48,147.48
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,25,35,Newegg Marketplace,us,USD,147.48,147.48
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,26,35,Newegg Marketplace,us,USD,147.48,147.48
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,31,36,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,8,31,36,Newegg Marketplace,us,USD,131.25,131.25
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,9,1,36,Newegg Marketplace,us,USD,131.25,131.25
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,9,3,36,Newegg Marketplace,us,USD,147.48,147.48
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,9,12,38,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,9,14,38,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,9,25,39,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,9,27,40,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,10,21,43,SuperBiiz,us,USD,119.99,119.99
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,11,17,47,SuperBiiz,us,USD,120.99,120.99
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,11,22,48,Newegg Marketplace,us,USD,147.48,147.48
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,11,30,49,Newegg,us,USD,131.98,131.98
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,11,30,49,OutletPC,us,USD,121.88,121.88
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,12,8,50,SuperBiiz,us,USD,120.79,120.79
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,12,17,51,OutletPC,us,USD,120.49,120.49
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,12,20,52,SuperBiiz,us,USD,120.59,120.59
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,12,22,52,OutletPC,us,USD,120.49,120.49
CPU,AMD,Amd A10-6800K,Amd A-Series,4.0,AMD Socket FM2,2016,12,22,52,SuperBiiz,us,USD,120.59,120.59
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,10,15,Directron,us,USD,119.99,119.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,10,15,Newegg,us,USD,114.99,114.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,10,15,OutletPC,us,USD,118.89,118.89
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,10,15,SuperBiiz,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,15,16,Best Buy,us,USD,123.99,123.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,22,17,Best Buy,us,USD,123.99,123.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,4,27,18,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,5,11,20,OutletPC,us,USD,104.89,104.89
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,5,24,22,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,5,25,22,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,6,4,23,OutletPC,us,USD,104.89,104.89
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,7,20,30,OutletPC,us,USD,100.94,100.94
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,7,28,31,Directron,us,USD,119.99,119.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,7,29,31,Directron,us,USD,119.99,119.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,5,32,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,10,33,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,11,33,OutletPC,us,USD,104.94,104.94
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,12,33,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,17,34,OutletPC,us,USD,104.88,104.88
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,19,34,Newegg,us,USD,104.99,104.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,8,27,35,Newegg,us,USD,94.99,94.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,9,19,39,Newegg,us,USD,79.99,79.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,9,21,39,Newegg,us,USD,94.99,94.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,9,22,39,Newegg,us,USD,87.49,87.49
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,9,26,40,Newegg,us,USD,74.99,74.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,9,27,40,Newegg,us,USD,79.99,79.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,10,1,40,Newegg,us,USD,94.99,94.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,10,4,41,OutletPC,us,USD,94.84,94.84
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,10,7,41,SuperBiiz,us,USD,94.99,94.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,10,11,42,Newegg,us,USD,79.99,79.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,10,14,42,Directron,us,USD,119.99,119.99
CPU,AMD,Amd A10-7700K,Amd A-Series,4.0,AMD Socket FM2+,2016,10,19,43,OutletPC,us,USD,92.84,92.84
